pcc,srcc,rmse,ssim,gene
0.4449049974054799,0.44426352860474067,0.3347191674881006,0.397048190857075,FAM214A
0.2872823665320749,0.2823143437194797,0.2175049602282754,0.41646055360566286,FAM214B
0.22431528362370237,0.21406028788212897,0.18456080578737866,0.47063792927182163,FAM216A
0.587717653970047,0.46883632804977904,0.27140723305690534,0.4713189627471346,FAM217B
0.41079823622310224,0.4094119361658181,0.3228557616397487,0.38074558508275763,FAM219A
0.08865155908063935,0.11475539436164847,0.15381842687751976,0.6479585673924468,FAM234B
0.7271187849819941,0.6924485375335995,0.41143083078077675,0.63379885045041,FAM3C
0.34084160007904235,0.3191974348804038,0.25050104119889655,0.3744222154807852,FAM43A
0.4119306711683447,0.4022599832076358,0.2884190976729211,0.37531221737107395,FAM76A
0.13053944816736038,0.1652685499273292,0.12211764371702655,0.7797247496592056,FAM81A
0.46057350161876914,0.4414687432746697,0.3085101291981322,0.4167212786393915,FAM8A1
0.7503951888477007,0.6985584840068877,0.3958600206748164,0.6535445004670528,FAM91A1
0.5837018993926413,0.5418035022188079,0.3328055049716326,0.4959791604011366,FAM98A
0.6409256300284178,0.5849740155372591,0.35827081471288386,0.5342396105598192,FAM98B
0.6784535744171037,0.6590545840428598,0.41878453083858225,0.5790990717220816,FAP
0.88763452481932,0.8147065352993822,0.4105601184280549,0.8075460790500801,FARP1
0.742503851926536,0.6451542261834948,0.3555714176016559,0.611343140604966,FARP2
0.8059582213836933,0.7139964425006289,0.39817854001776937,0.6825928825846928,FARSB
0.8491240761295603,0.7517475623570735,0.43160877714428836,0.7312353522121837,FASN
0.6686237190217176,0.596333728562564,0.3484732318740817,0.5457169374393138,FASTKD2
0.8813968807377911,0.8246238861321677,0.4500815522947895,0.8066904491520093,FAT1
0.022207191582421144,0.04713450746403705,0.10262977583874,0.869668873091815,FAT3
0.7004263642968926,0.6913511921415365,0.5919539240066072,0.5985037832951307,FBLN1
0.570791069032578,0.5111610267044098,0.45184726447940193,0.46008026478372416,FBLN2
0.4596091369428483,0.46603434442240943,0.44998854317915726,0.3969353173565733,FBLN5
0.5429510722929145,0.49415409013007355,0.319833373892402,0.4590997773457384,FBXL15
-0.011014960759363297,-0.011628949293571582,0.08126689524318857,0.9179524487894654,FBXL16
0.6782380481891134,0.624860967786599,0.36288646042716177,0.5801636569052773,FBXL17
0.6612346136723157,0.6026777080430592,0.35421384702838904,0.5579254674008169,FBXL4
0.551644551892064,0.5205048192415908,0.33488821680515457,0.4692556098222477,FBXO11
0.42322769410017635,0.36839032956769113,0.2176621841421362,0.48144033273428744,FBXO2
0.542592166117804,0.48101090737296825,0.3209169081830074,0.4434128133048699,FBXO21
0.63172390916861,0.5772446862084656,0.3317110088054252,0.5253623636197325,FBXO22
0.43364456468973583,0.40467685358667643,0.2910991651202331,0.3914034204118698,FBXO25
0.6300601542806684,0.5746291904001493,0.3466226987607594,0.5262778074734319,FBXO28
0.5508302099339726,0.49351595593074765,0.30342850631522855,0.46482804447562964,FBXO3
0.497271923127988,0.47380466013595335,0.3195406289811064,0.4411292450575567,FBXO31
0.722164910714114,0.7261953787905113,0.5261757525532671,0.6591396068837124,FBXO32
0.32299443095854474,0.3154267279992147,0.24368708636133077,0.36634045835887274,FBXO33
0.72070942500366,0.6313507382594308,0.3665945256675141,0.5872910263154238,FBXO34
0.40614111315479207,0.3638044931947715,0.2181083259658405,0.46711946032813534,FBXO41
0.34468201550744676,0.335947498533168,0.29428454876335264,0.33580512855197747,FBXO44
0.5564945378744902,0.4778950642758365,0.2780076797440011,0.4722553465927472,FBXO45
0.40398561354968565,0.39092337954515743,0.28113904724797795,0.37988091608382246,FBXO8
0.6889873741602274,0.6538107057827259,0.3951038322511011,0.6013070001463329,FBXO9
0.5554314836128535,0.5351010422802082,0.335701571277399,0.4830996464254701,FBXW11
0.7313290061720401,0.7154144446554936,0.4225557451039745,0.6509469848112932,FBXW2
0.7536668812330809,0.7333317822210971,0.43445302687837467,0.6718493510722616,FBXW7
0.5980015797573482,0.5829207821964346,0.45581402851362623,0.49489555988173756,FCER1G
0.002451953472147633,-0.01408034176919201,0.14046069321530782,0.8259640365943438,FCGBP
0.47103234399903576,0.4606723864181051,0.38596617557388857,0.4040850598566554,FCGR3A
0.27441470812143043,0.24711288780481658,0.175071645656802,0.5235201739418848,FCHO1
0.7337088505836619,0.6383136862885442,0.41503353339607535,0.5849144422527605,FDFT1
0.7171977490728325,0.614394071229116,0.35226157936722285,0.5977719256594414,FDPS
0.6002555973910646,0.5389172830556629,0.30522580156473345,0.5059244699688187,FDX1
0.25233723100870825,0.25880757466342447,0.22522004910577767,0.37589974181385966,FECH
0.5911735872946906,0.5558662594618791,0.3565159348849595,0.49013777002835457,FEM1C
0.5988746243791437,0.4646940700115024,0.25277692091770987,0.5094145156993873,FEN1
0.5911303686057946,0.5403774134390452,0.33922198847099433,0.49530081619855876,FGD4
0.10787634336801576,0.1246331133114624,0.1447635922441055,0.7348566729130275,FGF1
0.11021814537452508,0.14271806937820247,0.10771318730094855,0.8307188725854792,FGF11
0.014207534185783011,0.012966224741077254,0.11829269910603464,0.8363277140554014,FGF12
0.07467326728182107,0.08600270048401991,0.14771422050492883,0.7479349021671269,FGF13
0.004957154031015693,0.024175656958535872,0.0494901457744028,0.9669582577347026,FGF14
0.1377493123636815,0.1353550508471458,0.10181554119621475,0.8191355060378663,FGF9
0.6365385984200361,0.6371906212709008,0.46841164139012914,0.5564452297628028,FGFR1
0.5534135939107367,0.5241597524938896,0.3351541634696977,0.47196511524029877,FGFR1OP2
0.5172895690620086,0.44029934634210394,0.29732669799468664,0.4131613937076713,FGFR2
0.5915671087871676,0.5401791324596973,0.2669787969349774,0.5327000224252809,FGFR3
0.6270666026760745,0.5654778891912994,0.2987181018415663,0.5407471095548202,FGFRL1
0.30263300420021044,0.2743266112307952,0.17798274366173522,0.5493400589938464,FGGY
0.4649500788699974,0.4033125014446342,0.37354710379049527,0.3902309851777595,FGL2
0.7967597213309553,0.666280444314933,0.33902233430832596,0.646254716905735,FHDC1
0.548426483547435,0.39422294510882305,0.32106504195953806,0.45850288411365103,FHL1
0.8246978015043723,0.7969000359923311,0.4735366881053312,0.7492630701358075,FHL2
0.24396363657674341,0.2363057488946745,0.20164964477631683,0.4555869620071133,FHOD3
0.4786374195500018,0.41410263138991993,0.2998818040507589,0.3924005247572452,FIBIN
0.7130021217327405,0.6535422008688826,0.3687918089748308,0.6125226514818859,FIBP
0.06797669084242962,0.07381594098730798,0.1097939505632095,0.7293500715540242,FIGN
0.6615910285304002,0.6079082729869171,0.381123768905498,0.5462096215061376,FIP1L1
0.7355080534556891,0.6001478897139898,0.30696489718828124,0.6033391373935221,FITM2
0.2736453007897431,0.26782261876906827,0.1788514840538237,0.5535361180599803,FJX1
,,0.03299831763103094,0.979714363907839,FKBP1A
0.24275683205747933,0.23800638749179656,0.16623336313475584,0.5291912025654459,FKBP1B
0.46151292416855405,0.40406944707869813,0.26050408167762285,0.4371794308528131,FKBP3
,,0.03325994972389968,0.9758612490121388,FKBP4
0.5762751979173135,0.5826532498055855,0.4446900350641839,0.507664729520813,FKBP5
0.8617712044742527,0.8569027932750901,0.6140368235415349,0.8073160167476101,FLNA
0.7811385565833938,0.7442343352510153,0.4577519855279117,0.6853425591075868,FLNB
0.7924081792858184,0.6924344110087539,0.4976668759443725,0.6493135168165447,FLNC
0.81830965289924,0.8028797477873436,0.46433568485125093,0.7511117254173618,FLOT1
0.6761928678255162,0.6398522865086331,0.4259300321958467,0.5726562835175879,FLOT2
0.23195833921055975,0.22780565545652826,0.2566223997382917,0.3121416887731331,FLRT2
0.01636880381190906,0.02225048674921189,0.06695868207555448,0.907897874514308,FLRT3
0.5488639594630453,0.5425057900269938,0.40999898166064824,0.4519562907109099,FLT1
0.45043530231346957,0.44607809060905124,0.33473995693445713,0.40064239903443344,FLYWCH2
0.36558252511150474,0.33470010264584255,0.27249357239990774,0.3503116238530954,FMC1
0.8016518347870404,0.7087014757648553,0.3766489531176486,0.6860197855318455,FMN1
0.4749808087058941,0.45474094123040804,0.36505312170526044,0.3996559115472925,FMNL1
0.544813965664821,0.5368051518757688,0.44895240517203655,0.4580798456033151,FMOD
0.7214150159327293,0.6680813326946085,0.39159184013341153,0.6098205093456084,FMR1
0.922013570199286,0.9157943327740118,0.7853575870612036,0.8806810218800544,FN1
0.724595523002314,0.6632512889625478,0.36175614857803295,0.6221886262038829,FNBP1L
0.19939885937877555,0.1918533785350109,0.15950956273785047,0.5091586256384326,FNDC10
0.7303219243395118,0.6773990496419141,0.4118725064307808,0.6121529563301015,FNDC3A
0.33351588566021995,0.31608585970245967,0.240462233868431,0.41383622277890103,FNDC4
0.030266966058876445,0.0707500656927377,0.08665453814594755,0.9117225034457366,FNDC5
0.5727698985935321,0.528467779756287,0.31835244762162146,0.4894177603076353,FOCAD
0.7248642935408656,0.7277843254120224,0.7066147351939024,0.6393779942835618,FOS
0.6346719500423671,0.6245420323739738,0.5506096971790676,0.5337780260321664,FOSB
0.7201252040556633,0.7181252280460404,0.5421592111380777,0.6620746661386128,FOSL2
0.1489937622157648,0.12664447554703762,0.18349300826535508,0.47792046333154414,FOXC1
0.01617402238888445,0.008483307273558734,0.06562262527960291,0.9481843403813321,FOXJ1
0.5124375620132273,0.4863978121208053,0.3266021836731963,0.4449873695276455,FOXJ3
0.65227664713499,0.6033810997295828,0.3685209330600461,0.5523120596570344,FOXK2
0.6475783397962004,0.6402877486563439,0.41660017039249286,0.5617267273340323,FOXO1
0.8101722764364928,0.8081106256163447,0.4751620900762062,0.7486491434598809,FOXP1
0.4359428875660678,0.3752520977945838,0.2753781390234157,0.39531359373491815,FOXP2
,,0.14402068660831063,0.7893515038106497,FOXP3
0.45088203415708117,0.44459751480597737,0.3402452399252318,0.387884185711125,FRMD4A
0.366674940828645,0.3419213265261074,0.24298859972074766,0.40243441288367177,FRMD4B
0.2648605382343013,0.25409203722682067,0.1948245246903926,0.43203959903937605,FRMD8
0.028858313731667747,0.011282505521337343,0.06546464384808598,0.944568142160466,FRRS1L
0.3936434003487396,0.38168297229772064,0.3073865964779992,0.36194564778311134,FRY
0.8567433109648059,0.7674206025809531,0.41458898936619565,0.7478654950358841,FRYL
0.12282841190862986,0.12998869251404035,0.23161879206622826,0.34765991771435345,FRZB
0.5012287590066342,0.4709570229242816,0.35741040987897793,0.43472693993537864,FSCN1
0.4478170475178667,0.4074399788385303,0.26532207775014544,0.42435393273097805,FSD1L
0.8318783021693821,0.8315156102079555,0.5951292932504147,0.756078045805943,FSTL1
-0.0036225883129061267,-0.005822695454489993,0.06492917225265732,0.9497437509395672,FSTL5
0.7665798086528227,0.7289968057395708,0.45577507514419424,0.6626602860433094,FUBP1
0.6589667609993215,0.5800365820579727,0.35511007133775147,0.5401601243329792,FUCA1
0.7705771266684778,0.6877066364351409,0.3777692784591353,0.6543917228261257,FUCA2
0.3837257482774628,0.342517596444217,0.21458481009601707,0.4681750782039451,FUNDC1
0.3497131245966321,0.32060115194016575,0.213711076310032,0.4224959578673115,FUNDC2
0.5107807068540331,0.46838070369983165,0.2975660362602406,0.43627318338432314,FUOM
0.7992900475531485,0.770168696912062,0.42552879268465915,0.7277127463530252,FURIN
0.8191964881057079,0.7187430508989092,0.3841114970799831,0.7062119708169852,FUT4
0.5671183692749949,0.5500717334024423,0.36445395580986156,0.4871815785196975,FUT8
-0.0008058855440065232,-0.0008113412820031905,0.0445910222051944,0.9762273210687766,FUT9
0.15330072873861442,0.12498142877140178,0.21405301664744444,0.45730200632818563,FXYD1
0.9296938359678388,0.86822984441709,0.4607903358751162,0.8535864069349854,FXYD3
0.8799102767472136,0.8407599106046053,0.45827165824458765,0.8190395209030457,FXYD5
0.7325696420472679,0.7217606466760783,0.47343928522459544,0.6535334862561554,FXYD6
-0.001025792113528476,-0.001030282462689872,0.055892467366567486,0.9618191453386636,FXYD7
0.5719607821215084,0.5593287017484082,0.38005258252842655,0.4828877081957299,FYN
0.6099395545065154,0.6057951221257537,0.41431843747016145,0.5371691195172238,FYTTD1
0.547928572863756,0.506554439868281,0.33979517490899946,0.44360473029589903,FZD1
0.7127404827871088,0.582560385732679,0.6005711995619301,0.4990541935875792,G0S2
0.8049164923616817,0.7722741572368754,0.4599034137756313,0.7166709401519389,G3BP2
0.5106916540022997,0.5189836526261555,0.4087482080216164,0.45807469737465434,GAA
0.41189857806686647,0.3939087869309174,0.29508928259170825,0.38044806948722254,GAB1
,,0.030516283961511743,0.9844995013656791,GABARAPL1
0.4354297947522068,0.43488965133553326,0.356933677245416,0.3972804037932671,GABARAPL2
-0.0024058986228898,-0.003409793413465673,0.04779901100363441,0.9701316248803691,GABBR2
,,0.008714093326391514,0.9974834633645162,GABRA1
-0.0012914197197010614,-0.0018296093247765495,0.0325038711828229,0.9865250722145499,GABRA3
-0.0020910821395515693,-0.002792246258822953,0.03779950855409262,0.9809367767204142,GABRA5
0.01320162922044377,0.0021915315212476874,0.08182937327167264,0.9159100847745316,GABRB3
-0.002903248215671309,-0.0038591789367294765,0.03473812379075344,0.9824892716752691,GABRG1
-0.0024742841610328474,-0.0034729422795260327,0.03588308563352717,0.9804576770294674,GABRG2
0.06466253366393634,0.08134567235096343,0.0593841822482165,0.9556049830444725,GAD1
-0.002609153620689461,-0.004363523372390153,0.04328916171170459,0.9735984355167187,GAD2
0.4572125591287754,0.4623300584111742,0.39815269837974687,0.4016691668803277,GADD45A
0.5089277364874688,0.5199296793236773,0.519484754503895,0.43009436219510844,GADD45B
0.25495358835716253,0.2470044077973774,0.2743531291821453,0.29720408495760375,GADD45G
0.45937002682546524,0.37909936860815713,0.22443310828600846,0.49737141111887323,GAL
0.6113873123762369,0.5676828668936761,0.34518690414349656,0.5125253673676754,GALK2
0.7706927497334384,0.7171763565561668,0.4090642834617956,0.6681070585940113,GALNT1
-0.0007308989721116344,0.024208519093664057,0.08734998253404272,0.9106230928698101,GALNT13
0.1215875036504067,0.10690580573005684,0.128907846672111,0.6532703947004523,GALNT16
0.22592331448263447,0.22481920949778697,0.19836707479970941,0.45746267234123655,GALNT18
0.5650951858835309,0.4985996666709993,0.2650521496526378,0.5011674092740241,GALNT6
0.629808245569361,0.563919449445477,0.3304139635200777,0.5252760343270296,GALNT7
-0.0005605249238628591,-0.0005605249238628503,0.029874363184669798,0.9886727938181407,GALNT9
0.5655508310539437,0.5062436062140712,0.3374041213611198,0.4646321143283101,GALT
-0.010462027504200463,-0.016182409728119133,0.13015675874361074,0.8259421775051173,GAP43
0.1563866251175166,0.14497610641134484,0.1094063518072056,0.8316666010519478,GARNL3
0.7059621703893686,0.617816863795153,0.36722181038144885,0.5761690738742193,GART
0.45977699043621834,0.4431124491378048,0.41363449287991866,0.37515509514008416,GAS1
0.27970738703106834,0.2840635094994433,0.23392552350537982,0.3764181752333936,GAS2L1
0.6740433616699071,0.6833466749836027,0.5553283213442293,0.5924925844224492,GAS6
0.550238166428089,0.5475805551326373,0.4353739647558643,0.46275575294583315,GAS7
0.27639513048682113,0.2731982367004783,0.2729752038586873,0.3405485441283174,GATM
0.6668838374920303,0.6284527160465954,0.3892730970200331,0.5683195046402753,GBA2
0.4880085765809809,0.4700177004546949,0.3232052024127236,0.421005060774609,GBE1
0.6618952755480781,0.6272686916047298,0.3775520705317234,0.5605585942872393,GBF1
0.6163414323934682,0.624700882155918,0.5062040531830406,0.5406250000008342,GBP2
0.5093851985980823,0.4503490070988361,0.2851540813624862,0.43912802454602706,GCA
0.746350119042658,0.6959691781731683,0.3841014687406033,0.6456474158325803,GCC2
0.6735739493915186,0.6367749469650343,0.4355349688762944,0.5734611691672122,GCLC
0.49796217964499556,0.4595504813355394,0.2973907658445303,0.4321549503783423,GCLM
0.08994859903584232,0.09050282490252283,0.12576072892725035,0.6868584191463466,GCNT2
0.1379974105382506,0.18959196158448205,0.13467455979913134,0.7409652217319784,GDA
0.30385589292930104,0.275368302211638,0.19493250120320912,0.4710910699585412,GDAP1
0.4381467275151196,0.4335414766704341,0.3149203389536541,0.39283818784211955,GDAP2
0.8393638955803049,0.7820647340535334,0.42126341040005705,0.7504211625056776,GDE1
0.45032983717083197,0.4263088729362923,0.2884493330060574,0.4076937282823917,GDF11
0.019959424389025704,0.006012857117912823,0.09028740373312148,0.8118159205839919,GFAP
0.6262979100719219,0.5571543980133968,0.34999208441366453,0.5081295097557816,GFM1
0.637278736684488,0.5595963202624162,0.32342886936264226,0.5179507533966291,GFM2
0.3130003003796132,0.29559148698695475,0.2537155609061992,0.33962421947290616,GFOD1
0.812842340627109,0.7370082356323604,0.409545516399086,0.7015266844379072,GFPT1
0.1167935411079102,0.08712896540881401,0.13751379182311235,0.6433789822999662,GFRA1
-0.005325790923397185,-0.008770660194557021,0.06758467526745954,0.9388500442128714,GFRA2
0.7282224824472839,0.6924309662732547,0.41899949725969876,0.6293232206767566,GGA2
0.697259572667313,0.6317277092982506,0.3585473772370348,0.5812673283736225,GGA3
0.3947878629604021,0.3289774500749968,0.2191389661783955,0.44340305092813154,GGACT
0.833419760418147,0.7314285878603942,0.38253008876836503,0.7113813639683225,GGCT
0.8523565988189175,0.7438548307303803,0.41672051399695775,0.7236778622170128,GGH
0.6641670318916612,0.5976847990918277,0.3531015088698949,0.560701002441959,GGT7
0.7835592114566615,0.7174447788720113,0.44596933142994566,0.6691882447526,GHITM
0.1867068848074442,0.18246183583428352,0.17356237177694692,0.5330469028138723,GHR
0.8750068163923053,0.800260222687306,0.4293644470961421,0.7869557587882242,GID8
0.7973946931196259,0.7426549902056819,0.4189135843991608,0.6989278742250323,GIPC1
0.6314938936176172,0.6347039790702362,0.4756169083868173,0.5572115740114943,GJA1
0.3000344170401633,0.26445054169075455,0.2327486673956151,0.40538144014638894,GJA4
0.7294910026070827,0.6111249205730976,0.28761598434725044,0.6196207971153449,GJB1
0.7001961468804306,0.6708388347864652,0.3766570633357486,0.6190975546230852,GJB2
0.01011319793269688,0.007492556916240931,0.06444808911388387,0.9486323080095026,GJB6
0.18165010635981793,0.16749670596248767,0.16504628543735822,0.45199800349327485,GJC2
0.23508882065973308,0.22841792884835588,0.11692485384171392,0.7715433784262371,GJC3
,,0.005716176837790986,0.9985327830442771,GK
0.7113091054803113,0.6165365637177292,0.3633691004696422,0.5818977468875762,GLB1
0.8405223130875036,0.7329847399458757,0.35714746582940465,0.7377150704426597,GLCE
0.5948560446223075,0.4988396762025257,0.32072250363419635,0.466570663397075,GLE1
0.7324466827723288,0.6530575594244925,0.3575461124811626,0.6248843140698283,GLO1
0.379922357008919,0.3346295585454205,0.2348400271000698,0.40221695541114527,GLOD4
0.15585401886199782,0.17096039685823858,0.12082445287408919,0.798910414749051,GLRB
0.7698824081983737,0.7085460392944393,0.40512685307941393,0.657551430759354,GLRX
0.5410551564412811,0.47953482918522955,0.2972053647212381,0.45507597945137485,GLRX2
0.8083785169868851,0.7430894623874951,0.39292637954928944,0.7042373453211986,GLRX3
0.649644228333762,0.5893988091791827,0.3679641464172202,0.5341490380664423,GLRX5
0.6892086599656964,0.6640886286978825,0.42463050866898266,0.6011414497537088,GLS
0.29152387532728374,0.2733508335100944,0.11342992973420003,0.8034140609169512,GLS2
0.35031739289284425,0.3521052156972064,0.25629534959749045,0.3932759423464132,GLTP
0.734947374678101,0.700350306387145,0.42595373387232166,0.6355435799598502,GLUD1
0.5265733779791768,0.5058411539959295,0.36871436399477586,0.4535382387957219,GM2A
0.5328631472167861,0.4678448735183984,0.2626953834051441,0.4654208499662725,GMCL1
0.8997748695009825,0.7915107941774276,0.40687685068064117,0.8012803863948147,GMDS
0.7088936202058922,0.5968480043725304,0.34623441442467623,0.5625870366723298,GMNN
0.24518638744946236,0.23961169065892648,0.18893410681587194,0.48368917153580016,GMPR
0.7936924847543388,0.7159134352368122,0.41420419535757086,0.6635153093745839,GMPS
0.358204219091088,0.3637691450535447,0.3016934619422734,0.349924399788063,GNAI1
0.6736810843483803,0.6641671984500398,0.44166567445439625,0.5921201081552316,GNAI3
0.35658420367847105,0.3577567837863427,0.2719720398709283,0.39147040264071103,GNAL
,,0.06172586434742843,0.9573149353918019,GNAS
0.23398241461816757,0.23285032692652774,0.17697905293671126,0.47988702286552976,GNAZ
0.5411292578637805,0.5456415000724231,0.42165966189576043,0.4656656997878353,GNB4
0.3683324237085427,0.3467063936675009,0.26036089617860514,0.36781977476821753,GNE
0.3271051201461542,0.3114217838348129,0.3092472906179014,0.32685053973868805,GNG11
,,0.0014944134354859901,0.9998868020761047,GNG13
0.3549843065229732,0.33404042864191563,0.29608692171381185,0.3471461301497128,GNG2
-0.003244852507618784,-0.004396310930237455,0.051419481611669086,0.9658075746193525,GNG3
0.8633891419205623,0.7654003181917451,0.36014648225658574,0.7442624562124476,GNG4
0.3637713255977221,0.34991378024161574,0.21522798857586337,0.46906556159186114,GNG5
0.10394774174946123,0.11523587529985276,0.13068849879648928,0.6446243675149573,GNG7
0.721543843126086,0.6807158348467407,0.38115494825180435,0.6293063134639525,GNL2
0.8705268995822122,0.7930769082915206,0.4388900370606294,0.7735907210320664,GNL3
0.6975573384778508,0.6257987058242497,0.37386406274330086,0.5854618734412658,GNL3L
0.6617191800099739,0.6011058798565533,0.35182328618291636,0.5539739506479081,GNPAT
0.35211905018430684,0.33497473402697203,0.2535520283523307,0.3525682777909461,GNPDA2
0.6056200173239011,0.5164654639077847,0.29220357789464035,0.5006733258634036,GNPNAT1
0.35494666993853785,0.3403693180639839,0.17363448018838296,0.5689322767033638,GOLGA7B
0.9092437270162448,0.8358275747247566,0.44696807958998963,0.8338456918881397,GOLIM4
0.8073525114705645,0.7538972522203299,0.43922666012627576,0.7160057572502081,GOLM1
0.7430659330813587,0.6499467653083695,0.37447769826177585,0.6014576647377745,GOLPH3L
0.62950893430082,0.6033379929616921,0.38632471065728874,0.5423387707302215,GOLT1B
0.7041047341407481,0.6662775207925764,0.3946545285537683,0.6156439771542769,GOPC
0.5326028543373812,0.4572538069358322,0.26996845224414634,0.48339230427691626,GOT1
0.7131975373909403,0.654783076993361,0.40284003972271415,0.6042972864479675,GOT2
0.6478483853805391,0.5894290385369361,0.34401403387200474,0.529290158473049,GPATCH2
0.8203844438143562,0.7891796156021044,0.425015241686211,0.7498311538113734,GPBP1L1
0.6954505947265699,0.6775543750610291,0.42521211225608196,0.6123171380937218,GPC1
0.020332145752124775,-0.0016883848088469432,0.14253545148629113,0.6970570226185286,GPC3
0.7624386823016681,0.7131176507641134,0.4123464508083831,0.6652098814125538,GPCPD1
0.36019479741078547,0.28620501105723417,0.16816883036093752,0.645691574143741,GPD1
0.5375614318163084,0.4515369917003406,0.2894798565051377,0.44171441148033613,GPD1L
0.6582474914189791,0.5950891572824939,0.35317507827602923,0.5575079382822405,GPD2
0.6010824670272271,0.5376600727152371,0.3242181640068182,0.49632940624300365,GPHN
0.06160551449246778,0.07767844297929069,0.10359148179098421,0.8322993754548551,GPLD1
0.07918235031553923,0.1834411544591482,0.114296332004063,0.8390172220812504,GPM6A
0.6040351741068836,0.5314017899594183,0.32887867247888175,0.4870959768304577,GPN3
0.5410052552903886,0.5132740161030424,0.4585638026738521,0.4402286644202068,GPNMB
0.4942310226874448,0.4894225767831504,0.35479886999487886,0.42805266278129395,GPR137B
0.6297274268154716,0.5400852079204853,0.32085489080921303,0.5170496066793111,GPR153
0.7976306521127952,0.6773355584151378,0.3849396094419094,0.6493297392981001,GPR155
0.009791375471971776,0.05686219085391427,0.08134627461261859,0.917404102291852,GPR158
0.14443000503973,0.14765371985540793,0.17176204459290526,0.549320029590933,GPR162
-0.005587084082891739,-0.0097653234639309,0.0376461060575483,0.980532812565006,GPR17
,,0.0013250003512659445,0.9999112949009499,GPR22
0.1589483094121435,0.16545653891546797,0.22526707758821807,0.3503150105271979,GPR34
0.034715560277877366,0.06734695422150502,0.05435541988059454,0.9578733650845653,GPR37
0.2820942381280878,0.2761662944408426,0.2461614364304286,0.36220452343611687,GPRASP1
0.17479968946254612,0.18411526860383468,0.17924513475447237,0.4532136793147778,GPRASP2
0.23758047795662965,0.24974916033777347,0.14792123536209065,0.7054474689044374,GPRIN1
0.31191727729225566,0.30271707140395776,0.25448458902487375,0.3292391070502988,GPSM1
0.8130083417011253,0.693231259190341,0.37690376788746033,0.6757161805169437,GPSM2
0.6295064968678895,0.5585118395246335,0.262457871462455,0.5585535158128997,GPT2
0.3191796439647805,0.3081373047650135,0.4657220316918909,0.29594874746213123,GPX3
0.562026566943691,0.5451273714876951,0.36774785322033404,0.4806756895557471,GPX8
0.8029867321326202,0.7801330526177314,0.44139060271219616,0.7307498920468469,GRAMD1A
0.3673117899836899,0.3469274072142705,0.2286642846299915,0.42029102131505497,GRAMD1B
0.7659751321092964,0.6899550915730127,0.3724884927175511,0.6607767406009052,GRAMD4
0.4645180851069125,0.47140965787597167,0.36579250590504087,0.4168249703774601,GRB10
-0.00844820673436396,-0.023177308790177813,0.0926408623531323,0.8858270143779353,GRB14
0.05615191923925414,0.056315971635477746,0.07576911770162559,0.923122465436737,GREM2
0.6712564020672209,0.6415523488046383,0.4158273190131583,0.5816148325446097,GRHPR
-0.0034215641870426385,-0.004663786193544905,0.055634185234900685,0.9600756016334977,GRIA1
,,0.019951022787559374,0.9909882080958908,GRIA2
0.04744178565408019,0.02538154510122373,0.09394129468927163,0.8955250249812636,GRIA3
-0.002746411826086997,-0.0037715862714084876,0.05380733249660788,0.963753839916014,GRIA4
0.01321339833170882,0.038248835991108496,0.09877495862228099,0.8755332671284666,GRIK2
0.002345144520849208,0.02025685069185275,0.06768579023694743,0.9386724790229887,GRIK3
0.06801577080673143,0.020785435284073443,0.05669436289762257,0.9589112020615984,GRIN1
0.4570743794864914,0.43969514638026375,0.19452968121857395,0.5706662342997603,GRIN2B
0.03926168565230863,0.006289522373305595,0.04672781366759752,0.9689573452256913,GRIN3A
0.83557223237417,0.8234895988544411,0.4673638671146936,0.7778702258324502,GRINA
0.2535145452067536,0.24317647224196118,0.16830159078551407,0.5560530462926034,GRIP1
0.0816980361304797,0.09576408257830989,0.11427742634849973,0.8090612305325416,GRIP2
0.8463980297756336,0.787284622368958,0.4575587431919256,0.7497957031824252,GRK2
0.7414292134566748,0.6523830143078854,0.36190341824701,0.6168857641445398,GRK3
0.638895062868754,0.5927306270918056,0.3455630950950208,0.5327929141850668,GRK6
-0.002342282311730265,-0.003354623079201945,0.04767620057965142,0.971759323522106,GRM1
-0.0008557316965897376,-0.0010142847617111064,0.031212759366113646,0.9876309386933799,GRM5
0.8404828232628324,0.8147902612549294,0.4911176164382259,0.7659358926660363,GRN
0.2927609869310582,0.2967903325313537,0.1011918300479157,0.8839951606689455,GRP
0.6575969749521315,0.5899994762821587,0.34753451198271235,0.5462100396613451,GRPEL1
0.7642819782969881,0.7210597018162576,0.4218650746060985,0.664942758064965,GRSF1
0.8042117606654821,0.7271343609202265,0.39163588375841546,0.6945619797989834,GSE1
0.7517205393810813,0.7035174019904197,0.39310262761946974,0.6613495529909448,GSK3A
0.8040604071968499,0.7434805530669975,0.4025912218204737,0.7048774481426706,GSK3B
0.6557955069490352,0.5842112108363201,0.3270523841251382,0.5467525981764457,GSKIP
0.7727144995311764,0.7622248266995634,0.6412203743618133,0.6902859277456571,GSN
0.6429436094080447,0.5370880477340628,0.30471489856481865,0.5207019576536395,GSPT1
0.8125683340887869,0.7557272493361179,0.41045677437681627,0.7156764474643778,GSR
0.8290612321480932,0.7239289021798595,0.3847887061307591,0.7074636919289412,GSS
0.3933190339049852,0.3676713075499278,0.25667655553954805,0.40886501861124375,GSTA4
0.7390195921764996,0.6989356063402722,0.4184376768890987,0.6520959435293503,GSTO1
0.37044696327072435,0.36000337406652827,0.266287762198198,0.37635232594421747,GTDC1
